,cluster,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
1778,4.0,26.0,2.7,-0.54,-1.08,2.0,3.0,-53.0,1,0,0,1,0,0,0,0,0
1779,3.0,16.5,2.9,-0.6,-1.32,2.0,3.0,-59.0,1,0,0,0,0,1,0,0,0
1780,3.0,31.0,4.0,-1.44,-1.65,1.0,3.0,-21.0,0,0,0,0,0,0,0,1,0
1781,3.0,28.5,2.4,-0.86,-1.53,1.0,5.0,-58.0,1,0,0,0,0,0,0,1,0
1782,2.0,31.0,3.0,-0.29,-0.63,1.0,4.0,-60.0,1,0,1,0,0,0,0,0,0
1783,3.0,30.0,2.4,-0.74,-0.79,2.0,4.0,-50.0,0,0,0,0,0,0,0,1,0
1784,1.0,42.0,2.5,-1.62,-2.29,1.0,4.0,-62.0,0,0,0,1,0,0,0,0,0
1785,4.0,36.0,2.6,-1.07,-0.97,1.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
1786,3.0,30.0,3.4,-0.51,-1.54,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1787,3.0,32.5,2.5,-1.24,-1.51,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1788,3.0,26.0,2.8,-0.4,-1.42,1.0,2.0,-59.0,1,0,0,1,0,0,0,0,0
1789,5.0,42.0,3.7,-1.54,-1.42,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1790,3.0,24.5,2.9,-2.1,-2.48,1.0,3.0,-59.0,0,0,0,0,0,0,1,0,0
1791,3.0,31.0,2.6,-0.43,-1.24,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1792,2.0,33.0,3.2,0.02,0.16,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1793,3.0,40.0,2.4,1.07,0.81,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
1794,3.0,33.0,3.3,-0.89,-0.86,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1795,4.0,42.0,3.4,0.04,-0.31,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1796,3.0,39.0,2.7,0.07,-0.02,1.0,2.0,-67.0,0,0,0,0,0,0,0,1,0
1797,3.0,32.5,3.6,-0.58,0.8,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1798,4.0,40.0,3.5,0.36,0.56,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1799,1.0,36.0,3.0,-0.62,-1.15,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1800,3.0,35.0,3.5,-0.04,-0.36,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
1801,5.0,36.0,3.7,-0.31,-0.15,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1802,4.0,39.0,3.8,-0.14,-0.29,1.0,3.0,-54.0,1,0,0,0,0,0,0,1,0
1803,1.0,33.0,2.9,0.58,-0.04,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
1804,3.0,39.0,3.0,0.59,0.3,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1805,1.0,32.0,1.9,-1.9,-1.39,1.0,3.0,-57.0,0,0,0,0,0,1,0,0,0
1806,4.0,41.0,3.5,0.34,-0.44,1.0,3.0,-67.0,0,0,0,0,0,0,0,1,0
1807,5.0,46.0,3.9,2.24,2.87,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1808,1.0,33.0,3.6,1.27,1.2,1.0,2.0,-59.0,0,0,0,0,0,0,0,1,0
1809,4.0,39.0,3.7,-1.5,-1.86,1.0,4.0,-48.0,0,0,0,0,0,0,0,1,0
1810,1.0,36.0,3.7,-0.75,-0.19,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1811,1.0,41.0,3.1,-0.68,-0.85,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1812,1.0,42.0,3.2,0.02,0.1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1813,4.0,37.0,2.8,0.73,1.25,2.0,5.0,-46.0,1,0,0,0,0,0,0,1,0
1814,1.0,37.0,3.6,0.8,1.2,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1815,1.0,29.0,2.7,-0.76,-1.5,1.0,1.0,-61.0,1,0,0,1,0,0,0,0,0
1816,1.0,33.0,2.8,-0.76,-0.61,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1817,1.0,32.0,2.7,-0.79,-1.11,1.0,4.0,-60.0,1,0,0,0,0,0,0,0,1
1818,3.0,38.0,3.4,-0.61,-0.04,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1819,3.0,31.5,3.2,-0.34,0.35,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1820,1.0,36.0,3.4,-0.09,0.04,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1821,4.0,40.5,2.1,1.26,-0.33,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1822,4.0,28.5,2.5,-1.19,-1.35,2.0,3.0,-36.0,1,0,0,1,0,0,0,0,0
