,Unnamed: 0,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,c_charge_degree_F,c_charge_degree_M,risk_recid,prediction
5140,6016,0,30,0,0,0,0,0,0,0,1,0,0
5141,6017,1,47,1,0,0,0,13,1,1,0,0,1
5142,6018,1,41,1,0,1,0,9,0,0,1,1,1
5143,6019,1,21,0,1,0,0,4,1,1,0,1,1
5144,6021,1,48,0,0,0,0,6,0,1,0,0,0
5145,6022,1,52,1,0,0,0,2,1,1,0,1,0
5146,6023,0,34,1,0,0,0,1,0,0,1,0,0
5147,6024,1,35,0,0,0,0,0,1,1,0,0,0
5148,6025,1,25,0,0,0,0,1,1,1,0,0,0
5149,6027,1,24,1,0,0,1,1,1,1,0,0,1
5150,6032,1,25,1,0,0,0,1,0,0,1,0,0
5151,6033,1,34,1,0,1,0,20,1,1,0,1,1
5152,6034,1,25,1,0,0,0,2,1,1,0,0,1
5153,6035,1,24,0,1,0,0,4,1,1,0,1,1
5154,6036,1,56,0,0,0,0,6,0,1,0,0,0
5155,6037,1,23,1,0,0,0,0,0,1,0,0,0
5156,6038,1,21,0,0,0,0,0,0,0,1,0,0
5157,6039,1,66,0,0,0,0,0,0,0,1,0,0
5158,6040,1,28,1,0,0,0,7,0,0,1,1,1
5159,6041,1,29,0,0,0,0,0,0,0,1,0,0
5160,6042,1,22,0,0,0,0,3,1,1,0,1,1
5161,6043,1,39,0,0,0,0,0,0,1,0,0,0
5162,6044,1,33,1,0,0,1,9,1,0,1,1,1
5163,6045,1,29,0,0,0,0,2,1,1,0,0,0
5164,6046,1,31,0,0,0,0,1,0,1,0,0,0
5165,6047,1,22,1,0,0,0,0,0,0,1,1,0
5166,6048,0,22,0,0,0,0,0,0,0,1,1,0
5167,6049,1,35,0,0,0,2,3,0,1,0,0,0
5168,6050,1,29,0,0,0,0,3,1,1,0,0,1
5169,6053,1,56,0,0,0,0,1,0,1,0,0,0
5170,6054,0,34,1,0,0,0,0,0,1,0,0,0
5171,6055,1,23,1,0,0,0,1,1,1,0,0,1
5172,6056,1,27,1,1,0,0,1,1,1,0,1,1
5173,6057,1,43,0,0,0,0,2,0,1,0,0,0
5174,6058,1,38,0,0,0,0,0,0,1,0,0,0
5175,6059,1,39,0,0,0,0,3,0,1,0,0,0
5176,6060,1,24,1,0,0,1,1,1,1,0,0,1
5177,6061,1,26,1,0,0,0,2,0,0,1,0,0
5178,6062,0,55,0,0,0,0,0,0,0,1,0,0
5179,6063,1,35,1,0,0,0,1,1,1,0,1,0
5180,6064,1,61,1,0,0,0,25,0,1,0,1,1
5181,6065,1,33,0,0,0,0,0,0,0,1,0,0
5182,6066,1,40,0,0,0,0,4,0,1,0,1,0
5183,6067,1,33,1,0,0,0,3,0,1,0,0,0
5184,6068,1,26,0,0,0,0,0,1,1,0,1,0
5185,6069,1,32,0,0,1,0,15,1,1,0,1,1
5186,6070,1,28,1,0,0,0,0,0,1,0,0,0
5187,6071,1,45,0,0,0,0,0,0,0,1,0,0
5188,6072,1,30,0,0,0,0,0,1,1,0,1,0
5189,6073,0,57,0,0,0,0,4,0,1,0,0,0
5190,6074,1,26,1,0,0,0,3,1,1,0,1,1
5191,6075,1,35,1,0,0,0,1,0,1,0,1,0
5192,6076,1,54,0,0,0,0,0,0,1,0,0,0
5193,6077,0,29,1,0,0,0,0,0,1,0,1,0
5194,6078,0,40,0,0,0,0,0,0,0,1,0,0
5195,6079,1,28,0,0,0,0,1,1,1,0,0,0
5196,6080,0,25,1,0,0,1,0,0,0,1,0,0
5197,6081,1,44,1,0,0,0,3,0,0,1,1,0
5198,6084,1,23,0,0,0,1,4,1,1,0,0,1
5199,6085,1,29,1,0,0,0,0,0,1,0,0,0
5200,6086,1,56,0,0,0,0,0,0,0,1,0,0
5201,6087,0,27,1,0,0,0,0,0,0,1,0,0
5202,6088,0,29,0,0,0,0,0,0,0,1,1,0
5203,6089,0,34,0,0,0,0,4,0,0,1,0,0
5204,6090,0,22,1,0,0,0,0,0,1,0,1,1
5205,6091,1,40,0,0,0,0,5,1,1,0,0,0
5206,6092,1,31,0,0,0,0,0,0,1,0,0,0
5207,6093,1,47,1,0,0,0,3,0,1,0,0,0
5208,6094,1,24,1,0,0,0,8,1,1,0,1,1
5209,6096,1,39,1,0,0,0,4,0,1,0,1,0
5210,6097,1,29,1,0,0,0,10,1,1,0,1,1
5211,6098,1,30,0,0,0,0,2,0,1,0,0,0
5212,6099,0,26,1,0,0,0,4,1,1,0,1,1
5213,6100,1,61,1,0,0,0,2,0,0,1,1,0
5214,6101,1,37,0,0,0,0,3,0,0,1,0,0
5215,6102,1,38,0,0,0,0,1,1,1,0,0,0
5216,6104,1,30,1,0,0,0,0,0,0,1,1,0
5217,6105,1,20,1,0,0,1,0,1,0,1,1,0
5218,6106,1,56,1,0,0,0,22,1,1,0,1,1
5219,6107,0,50,0,0,0,0,3,1,1,0,0,0
5220,6108,1,47,0,0,0,0,0,0,1,0,0,0
5221,6111,1,30,1,0,0,0,10,1,1,0,1,1
5222,6113,1,59,1,0,0,0,1,0,0,1,0,0
5223,6114,1,20,1,1,0,0,1,1,1,0,1,1
5224,6115,1,23,0,0,1,0,4,1,0,1,1,1
5225,6116,0,28,0,0,0,0,2,1,1,0,1,1
5226,6117,1,50,0,0,0,0,3,1,1,0,1,0
5227,6118,1,35,0,0,0,0,3,1,0,1,1,0
5228,6119,1,22,1,0,0,0,1,1,1,0,1,1
5229,6120,0,41,0,0,0,0,0,0,1,0,0,0
5230,6121,1,22,1,0,0,0,0,0,1,0,1,0
5231,6123,1,61,1,0,0,0,8,1,1,0,0,1
5232,6124,1,26,1,0,0,0,5,0,1,0,0,1
5233,6125,1,44,0,0,0,0,1,0,1,0,1,0
5234,6126,0,34,1,0,0,0,0,1,0,1,0,0
5235,6127,1,29,0,0,0,0,1,1,1,0,0,0
5236,6129,1,29,1,0,0,0,8,0,0,1,1,1
5237,6130,1,48,1,0,0,0,5,1,1,0,0,0
5238,6131,0,31,1,0,0,0,0,0,0,1,1,0
5239,6132,1,21,0,0,0,0,2,0,1,0,1,1
5240,6133,1,34,0,0,0,0,4,0,1,0,1,0
5241,6134,1,54,1,0,0,0,21,0,1,0,1,1
5242,6135,1,20,0,0,4,0,4,0,1,0,1,1
5243,6136,1,31,0,0,0,0,1,1,1,0,0,0
5244,6137,1,22,0,0,0,0,0,0,0,1,0,0
5245,6138,1,36,1,0,0,0,6,0,0,1,0,1
5246,6139,1,34,1,3,1,0,9,1,1,0,1,1
5247,6142,1,50,1,0,0,0,15,0,0,1,1,1
5248,6143,1,47,0,4,0,0,22,1,1,0,1,1
5249,6144,0,49,0,0,0,0,0,0,0,1,0,0
5250,6146,1,31,1,0,0,0,1,0,0,1,0,0
5251,6147,1,49,1,0,0,0,10,1,1,0,0,1
5252,6148,1,21,1,1,0,1,2,0,1,0,1,1
5253,6149,0,26,1,0,0,0,5,1,1,0,1,1
5254,6150,1,29,0,0,0,0,0,0,1,0,0,0
5255,6151,1,61,0,0,0,0,0,0,1,0,0,0
5256,6152,0,25,0,0,0,0,2,1,1,0,1,1
5257,6154,1,38,0,0,0,0,5,0,1,0,0,0
5258,6155,1,35,0,0,0,0,2,0,0,1,0,0
5259,6157,1,55,0,0,0,0,8,1,1,0,0,0
5260,6158,1,32,1,0,0,0,4,1,1,0,0,1
5261,6159,1,29,0,0,0,0,1,0,1,0,0,0
5262,6160,1,46,0,0,0,0,0,0,1,0,0,0
5263,6161,1,53,0,0,0,0,1,0,0,1,1,0
5264,6162,0,27,0,0,0,0,1,1,1,0,1,1
5265,6163,1,29,0,0,0,0,4,0,1,0,1,1
5266,6164,1,26,0,0,0,0,0,1,1,0,0,0
5267,6165,1,23,1,0,0,0,3,1,0,1,0,1
5268,6166,1,43,0,0,0,0,3,1,0,1,0,0
5269,6167,1,24,0,0,0,0,1,0,0,1,0,0
5270,6168,1,33,1,0,0,0,18,1,1,0,1,1
5271,6169,1,32,1,0,0,0,1,1,0,1,1,0
5272,6170,0,38,1,0,0,0,7,1,1,0,1,1
5273,6171,1,40,1,0,0,0,20,0,1,0,1,1
5274,6173,0,36,1,0,0,0,1,0,0,1,0,0
5275,6174,1,34,1,0,0,0,16,1,1,0,1,1
5276,6175,1,41,0,0,0,0,1,1,0,1,0,0
5277,6176,1,57,0,0,0,0,7,0,1,0,0,0
5278,6177,1,26,1,0,0,0,1,0,1,0,1,0
5279,6179,1,45,1,0,0,0,0,1,1,0,0,0
5280,6180,1,26,1,0,0,1,2,0,1,0,0,1
5281,6181,0,48,0,0,0,0,0,0,1,0,0,0
5282,6182,1,52,0,0,0,0,7,0,0,1,0,0
5283,6183,1,22,0,0,0,0,2,1,1,0,0,1
5284,6184,0,43,1,0,0,0,0,0,0,1,0,0
5285,6186,1,24,0,0,0,0,3,0,1,0,1,1
5286,6187,1,27,1,0,0,0,11,1,1,0,1,1
5287,6188,1,23,0,0,1,0,2,0,1,0,1,1
5288,6190,1,28,1,0,0,0,2,1,1,0,1,1
5289,6191,1,21,1,0,0,0,0,0,1,0,1,1
5290,6192,1,33,1,0,0,0,5,1,0,1,1,1
5291,6193,1,25,1,0,0,0,1,1,1,0,1,1
5292,6194,1,36,1,0,2,0,17,1,1,0,1,1
5293,6195,0,25,0,0,0,0,0,0,1,0,1,0
5294,6197,1,46,0,0,0,0,0,0,0,1,1,0
5295,6198,0,24,1,0,0,0,0,0,1,0,1,0
5296,6199,1,28,1,0,0,0,4,1,1,0,1,1
5297,6200,1,28,1,0,0,1,12,1,0,1,1,1
5298,6201,1,23,1,0,0,0,0,1,0,1,0,0
5299,6202,1,24,0,0,0,0,0,0,0,1,0,0
5300,6203,1,40,0,0,0,0,0,0,0,1,0,0
5301,6204,1,36,0,0,0,0,1,0,0,1,0,0
5302,6205,1,50,0,0,0,0,1,1,0,1,1,0
5303,6207,1,24,0,0,0,0,0,0,0,1,0,0
5304,6208,0,55,1,0,0,0,2,0,1,0,0,0
5305,6209,1,22,1,0,0,0,0,1,1,0,1,1
5306,6210,1,38,1,0,0,0,14,0,1,0,1,1
5307,6211,1,31,1,0,0,0,1,0,1,0,0,0
5308,6212,0,30,1,0,0,0,3,0,1,0,0,0
5309,6214,1,37,1,0,0,0,16,1,1,0,1,1
5310,6215,0,41,0,0,0,0,1,0,0,1,0,0
5311,6216,1,20,1,0,0,0,0,1,1,0,1,1
5312,6217,1,21,0,0,0,0,0,1,0,1,0,0
5313,6218,1,22,0,0,0,0,1,0,0,1,1,0
5314,6219,1,38,1,0,0,0,7,0,0,1,1,1
5315,6220,1,31,1,0,0,0,0,0,1,0,1,0
5316,6221,1,28,0,0,0,0,0,0,1,0,1,0
5317,6222,1,21,0,0,1,0,2,1,1,0,1,1
5318,6223,1,39,1,0,0,0,1,0,1,0,1,0
5319,6224,1,34,1,0,0,0,22,1,1,0,1,1
5320,6226,1,45,0,0,0,0,0,0,0,1,0,0
5321,6228,1,24,1,0,0,0,0,1,0,1,1,0
5322,6229,1,27,1,0,0,0,9,1,1,0,1,1
5323,6230,1,30,0,0,0,0,0,0,1,0,0,0
5324,6232,1,43,1,0,0,0,2,0,1,0,0,0
5325,6233,1,26,1,0,0,0,1,0,1,0,0,0
5326,6234,1,32,1,0,3,0,7,0,1,0,0,1
5327,6235,0,57,0,0,0,0,2,0,1,0,0,0
5328,6236,0,40,0,0,0,0,0,0,0,1,0,0
5329,6237,1,33,0,0,0,0,6,1,1,0,1,1
5330,6238,1,30,1,0,0,0,2,1,1,0,1,0
5331,6239,1,29,0,0,0,0,1,0,0,1,1,0
5332,6241,1,36,1,0,0,0,2,0,0,1,0,0
5333,6243,1,35,1,0,0,0,6,1,1,0,1,1
5334,6244,1,49,0,0,0,0,0,0,0,1,0,0
5335,6245,1,26,0,0,0,0,5,1,1,0,1,1
5336,6246,1,21,1,0,1,0,2,1,1,0,1,1
5337,6247,1,49,1,0,0,0,29,1,1,0,1,1
5338,6249,0,37,1,0,0,0,23,1,0,1,1,1
5339,6250,1,33,0,0,0,0,0,0,0,1,0,0
5340,6253,1,29,1,0,0,0,3,1,1,0,0,1
5341,6254,1,25,1,0,0,1,1,1,1,0,1,1
5342,6255,1,20,1,0,0,0,2,1,1,0,1,1
5343,6257,1,55,1,0,0,0,5,0,1,0,0,0
5344,6258,1,26,0,0,0,0,0,0,0,1,0,0
5345,6259,0,52,0,0,0,0,6,0,1,0,0,0
5346,6260,1,52,1,0,0,0,16,1,1,0,1,1
5347,6261,1,27,0,0,0,0,1,1,1,0,1,0
5348,6262,1,60,0,0,0,0,2,0,0,1,0,0
5349,6263,1,44,0,0,0,0,0,0,0,1,0,0
5350,6264,1,30,0,0,0,0,1,0,1,0,0,0
5351,6265,0,25,1,0,0,0,2,0,0,1,0,0
5352,6266,0,20,0,0,0,0,4,1,1,0,1,1
5353,6267,1,28,0,0,0,0,3,1,1,0,1,1
5354,6269,1,22,0,0,0,0,1,0,1,0,1,1
5355,6270,1,24,0,0,0,0,1,1,1,0,1,1
5356,6271,0,28,1,0,0,0,0,0,1,0,0,0
5357,6272,1,35,1,0,0,0,10,1,1,0,1,1
5358,6273,1,30,0,0,0,0,0,0,0,1,0,0
5359,6274,1,22,1,0,0,2,0,1,1,0,0,1
5360,6275,1,39,1,0,0,0,9,0,1,0,1,1
5361,6276,0,46,0,0,0,0,1,0,1,0,0,0
5362,6277,1,47,0,0,0,0,3,0,0,1,0,0
5363,6278,1,26,1,0,0,0,5,0,0,1,1,1
5364,6280,0,23,1,0,0,0,0,0,1,0,0,1
5365,6281,0,52,1,0,0,0,0,1,1,0,1,0
5366,6282,0,22,1,0,0,5,0,1,0,1,1,1
5367,6283,1,54,0,0,0,0,0,0,1,0,0,0
5368,6284,1,50,1,0,0,0,2,0,0,1,1,0
5369,6285,1,20,1,0,0,4,2,1,1,0,1,1
5370,6286,1,25,0,0,0,0,1,0,1,0,0,0
5371,6287,0,46,0,0,0,0,0,0,1,0,0,0
5372,6289,1,22,0,0,0,0,0,0,0,1,0,0
5373,6290,1,38,0,1,0,0,10,1,1,0,0,1
5374,6291,0,36,0,0,0,0,9,1,1,0,0,1
5375,6292,0,34,1,0,0,0,5,1,1,0,0,1
5376,6293,1,18,1,5,0,2,4,1,1,0,1,1
5377,6294,0,26,0,0,0,0,3,1,1,0,1,1
5378,6295,0,23,0,0,0,0,0,0,1,0,1,1
5379,6296,0,32,0,0,0,1,8,1,0,1,1,1
5380,6297,1,44,0,0,0,0,1,1,0,1,0,0
5381,6298,1,53,0,0,0,0,9,1,1,0,0,0
5382,6300,1,27,1,0,0,0,4,1,1,0,0,1
5383,6301,1,25,0,0,0,0,2,0,1,0,1,1
5384,6303,1,19,0,0,1,3,1,1,1,0,1,1
5385,6304,1,53,0,0,0,0,0,0,1,0,0,0
5386,6305,1,39,1,0,0,0,0,0,0,1,0,0
5387,6306,1,37,0,0,0,0,2,1,1,0,0,0
5388,6307,1,27,1,1,0,0,6,1,1,0,1,1
5389,6309,0,21,1,0,0,0,2,1,1,0,1,1
5390,6310,0,24,1,0,0,0,7,0,1,0,1,1
5391,6311,1,33,0,0,0,0,0,0,0,1,0,0
5392,6312,0,24,0,0,0,4,1,0,0,1,0,0
5393,6313,1,46,0,0,0,0,1,0,1,0,0,0
5394,6314,1,32,0,0,0,0,7,0,1,0,1,1
5395,6315,1,24,0,0,0,0,2,0,1,0,0,1
5396,6316,0,38,0,0,0,0,0,0,1,0,0,0
5397,6317,1,30,1,0,2,2,13,1,1,0,1,1
5398,6318,1,26,1,0,2,2,27,1,0,1,1,1
5399,6319,1,57,0,0,0,0,2,0,1,0,0,0
5400,6320,1,43,0,0,0,0,0,0,1,0,0,0
5401,6321,1,22,1,0,0,0,0,0,0,1,1,0
5402,6323,0,28,1,0,0,0,9,1,0,1,1,1
5403,6324,1,51,0,0,0,0,3,0,1,0,0,0
5404,6325,1,41,0,0,0,0,3,0,1,0,0,0
5405,6326,1,24,0,0,0,0,1,0,1,0,1,0
5406,6327,1,48,1,0,0,0,3,1,1,0,0,0
5407,6328,1,26,0,0,0,0,0,1,0,1,0,0
5408,6329,1,31,1,0,0,0,6,1,1,0,0,1
5409,6330,1,27,1,1,2,1,6,0,0,1,1,1
5410,6331,1,25,1,0,0,0,0,0,0,1,0,0
5411,6332,1,56,0,0,0,0,3,0,0,1,0,0
5412,6333,0,29,1,0,0,0,1,0,0,1,0,0
5413,6334,0,30,0,0,0,0,3,1,1,0,0,1
5414,6335,1,21,1,0,0,0,0,0,1,0,1,1
5415,6336,1,22,0,0,0,0,1,1,1,0,0,1
5416,6337,0,28,1,0,0,0,0,0,0,1,0,0
5417,6338,1,35,1,0,0,0,2,0,1,0,0,0
5418,6339,1,23,0,0,0,0,0,0,1,0,0,0
5419,6340,1,48,1,0,0,0,4,0,1,0,1,0
5420,6341,1,22,0,0,1,2,4,1,0,1,1,1
5421,6342,1,37,1,0,0,0,2,0,1,0,1,0
5422,6343,1,33,1,0,0,0,0,0,1,0,0,0
5423,6344,1,23,1,0,0,1,5,1,1,0,1,1
5424,6345,1,22,1,0,0,1,0,1,0,1,1,0
5425,6346,1,24,1,0,0,0,0,0,1,0,0,0
5426,6347,1,44,1,0,0,0,2,0,0,1,1,0
5427,6349,0,26,1,0,0,0,0,0,0,1,0,0
5428,6350,1,29,1,0,0,0,2,0,1,0,1,0
5429,6351,1,26,0,0,0,1,0,0,1,0,0,0
5430,6352,1,30,0,0,0,0,1,0,0,1,0,0
5431,6353,1,23,1,0,0,0,1,1,1,0,1,1
5432,6354,1,42,0,0,0,0,1,0,1,0,0,0
5433,6355,0,28,1,0,0,0,0,1,1,0,0,0
5434,6356,1,20,1,0,0,0,0,0,1,0,0,1
5435,6357,0,24,0,0,2,0,7,0,0,1,1,1
5436,6358,0,36,0,0,1,0,6,1,1,0,1,1
5437,6359,1,37,1,0,0,0,6,1,1,0,0,1
5438,6360,0,21,1,0,0,0,1,0,1,0,1,1
5439,6361,1,27,1,0,0,0,8,1,1,0,1,1
5440,6362,1,26,1,0,0,0,2,1,1,0,0,1
5441,6363,1,42,0,0,0,0,0,0,0,1,0,0
5442,6364,1,23,1,0,0,0,8,1,1,0,1,1
5443,6366,0,55,0,0,0,0,0,0,0,1,0,0
5444,6368,1,24,0,0,0,0,1,1,1,0,1,1
5445,6369,1,23,1,0,0,0,0,0,0,1,0,0
5446,6370,0,64,1,0,0,0,0,0,1,0,0,0
5447,6371,1,48,0,0,0,0,0,0,0,1,0,0
5448,6373,0,39,1,0,0,0,0,1,1,0,1,0
5449,6374,1,30,0,0,0,0,0,0,0,1,0,0
5450,6375,0,22,1,0,0,0,1,0,0,1,0,0
5451,6376,1,20,1,0,0,0,2,1,1,0,1,1
5452,6377,1,21,1,0,0,0,0,1,1,0,0,1
5453,6378,1,24,0,0,0,0,0,0,1,0,0,0
5454,6381,1,30,1,0,0,0,3,0,0,1,1,0
5455,6382,1,51,1,0,0,0,12,1,1,0,1,1
5456,6384,1,21,1,1,0,2,1,1,1,0,1,1
5457,6385,1,31,1,0,0,0,1,0,1,0,1,0
5458,6386,1,23,1,0,0,0,2,1,0,1,1,1
5459,6387,1,23,0,0,0,0,0,0,0,1,1,0
5460,6388,1,32,1,0,0,0,4,1,1,0,0,1
5461,6389,1,28,1,0,0,0,11,1,1,0,1,1
5462,6391,1,24,1,0,0,1,0,0,1,0,0,0
5463,6392,0,19,1,0,0,0,1,1,1,0,0,1
5464,6393,1,31,0,0,0,0,1,0,0,1,0,0
5465,6394,1,29,1,0,0,0,3,1,1,0,0,1
5466,6395,1,41,1,0,0,0,6,1,1,0,1,1
5467,6396,1,28,1,0,0,0,4,1,0,1,0,1
5468,6397,1,29,0,0,0,0,6,1,1,0,0,1
5469,6398,1,49,0,0,0,0,0,0,1,0,1,0
5470,6399,1,42,0,0,0,0,0,0,0,1,0,0
5471,6400,1,38,1,0,0,0,4,0,0,1,0,0
5472,6401,1,22,1,0,0,1,3,1,1,0,1,1
5473,6402,1,46,0,0,0,0,0,1,0,1,0,0
5474,6404,1,38,1,0,0,0,0,1,1,0,0,0
5475,6405,1,36,1,0,0,0,0,0,1,0,1,0
5476,6407,1,22,0,0,0,0,6,1,1,0,1,1
5477,6408,1,29,1,0,0,0,11,0,0,1,1,1
5478,6410,1,39,1,0,0,0,2,0,0,1,0,0
5479,6411,1,47,0,0,0,0,0,0,0,1,0,0
5480,6412,1,26,1,0,0,0,7,1,1,0,1,1
5481,6413,0,21,1,0,0,0,0,1,1,0,1,1
5482,6415,1,63,1,0,0,0,2,0,0,1,0,0
5483,6416,1,27,1,0,0,0,2,1,1,0,0,1
5484,6417,1,55,0,0,0,0,27,0,0,1,1,1
5485,6420,1,54,0,0,0,0,2,1,0,1,0,0
5486,6423,1,26,0,0,0,0,0,1,1,0,1,0
5487,6424,1,37,0,0,0,0,1,0,0,1,0,0
5488,6426,1,34,1,0,0,0,0,0,1,0,0,0
5489,6427,0,48,0,0,0,0,4,1,1,0,0,0
5490,6428,1,25,1,1,1,0,2,1,1,0,1,1
5491,6429,1,57,0,0,0,0,0,0,1,0,0,0
5492,6431,1,21,0,0,0,0,0,1,1,0,0,1
5493,6432,1,32,1,0,0,1,8,0,1,0,1,1
5494,6433,0,25,1,0,0,0,5,1,1,0,1,1
5495,6435,0,33,1,0,0,0,2,1,1,0,0,0
5496,6436,1,26,1,0,0,0,2,1,1,0,1,1
5497,6438,1,29,1,0,0,0,2,0,0,1,0,0
5498,6439,1,28,0,0,0,0,6,1,0,1,0,1
5499,6440,1,53,1,0,0,0,20,0,1,0,1,1
5500,6441,1,57,0,0,0,0,1,0,0,1,0,0
5501,6443,1,27,0,0,0,0,0,0,1,0,0,0
5502,6444,1,48,0,0,0,0,0,0,1,0,0,0
5503,6445,1,29,0,0,0,0,0,1,0,1,0,0
5504,6446,1,25,0,0,0,0,1,1,0,1,0,0
5505,6447,1,67,0,0,0,0,0,0,1,0,0,0
5506,6448,1,29,1,0,0,1,2,0,0,1,1,0
5507,6449,0,53,1,0,0,0,3,0,1,0,0,0
5508,6451,1,49,1,0,0,0,0,0,1,0,0,0
5509,6452,0,44,0,0,0,0,0,0,0,1,0,0
5510,6453,0,55,0,0,0,0,0,0,1,0,0,0
5511,6454,1,26,1,1,0,0,10,1,1,0,1,1
5512,6456,1,46,1,0,0,0,0,0,0,1,0,0
5513,6457,1,30,0,0,0,0,1,1,1,0,0,0
5514,6458,0,48,1,0,0,0,0,1,1,0,1,0
5515,6459,1,77,1,0,0,0,1,1,0,1,0,0
5516,6460,1,21,1,0,2,2,2,1,1,0,1,1
5517,6462,1,54,1,0,0,0,4,1,1,0,0,0
5518,6463,1,54,0,0,0,0,3,0,1,0,0,0
5519,6464,1,26,1,0,0,0,15,0,1,0,1,1
5520,6465,1,23,1,0,1,1,8,1,1,0,1,1
5521,6467,1,39,0,0,0,0,2,0,1,0,0,0
5522,6468,1,35,0,0,0,0,13,0,1,0,1,1
5523,6469,1,29,1,0,0,0,1,1,0,1,0,0
5524,6470,1,30,1,1,0,0,9,1,0,1,0,1
5525,6471,1,41,1,0,0,0,6,0,1,0,0,0
5526,6472,1,32,1,0,0,0,1,0,0,1,1,0
5527,6473,1,48,1,0,0,0,12,0,0,1,1,1
5528,6475,1,52,1,0,0,0,0,1,0,1,1,0
5529,6476,1,31,1,0,1,0,3,1,1,0,0,1
5530,6477,1,22,0,0,0,3,1,1,1,0,1,1
5531,6479,0,46,0,0,0,0,0,0,0,1,0,0
5532,6481,1,29,1,0,0,0,7,1,1,0,0,1
5533,6482,0,22,1,0,0,0,0,0,1,0,1,1
5534,6484,1,39,1,0,0,0,8,0,1,0,0,1
5535,6485,1,35,1,0,0,0,9,0,1,0,1,1
5536,6486,1,26,1,0,0,0,1,0,0,1,0,0
5537,6487,1,27,1,0,0,0,1,0,1,0,0,0
5538,6488,1,27,1,0,0,0,5,1,1,0,1,1
5539,6489,0,34,0,0,0,0,10,1,1,0,1,1
5540,6493,0,32,1,0,0,0,0,1,0,1,0,0
5541,6495,1,25,1,0,0,1,5,1,1,0,1,1
5542,6496,1,22,0,0,0,1,2,1,0,1,1,1
5543,6498,1,52,1,0,0,0,7,1,1,0,1,1
5544,6499,1,21,1,0,0,0,2,1,1,0,1,1
5545,6500,1,28,1,0,1,0,11,1,1,0,1,1
5546,6502,1,26,0,0,0,0,0,0,1,0,1,0
5547,6503,1,23,0,0,1,0,4,1,0,1,0,1
5548,6505,1,31,1,0,0,0,1,0,0,1,0,0
5549,6506,1,34,0,0,0,0,1,0,0,1,1,0
5550,6507,1,32,1,0,0,0,0,0,0,1,0,0
5551,6508,0,50,0,0,0,0,0,1,0,1,0,0
5552,6509,1,27,1,0,0,0,1,0,0,1,1,0
5553,6510,0,26,1,0,1,0,4,0,1,0,0,1
5554,6511,1,27,1,1,0,0,4,1,1,0,1,1
5555,6512,1,29,0,0,0,0,0,1,1,0,0,0
5556,6514,1,58,1,0,0,0,0,0,0,1,0,0
5557,6515,1,27,1,2,0,0,14,1,1,0,1,1
5558,6516,1,28,1,0,0,0,5,1,1,0,1,1
5559,6517,1,24,1,0,5,1,15,1,1,0,1,1
5560,6519,1,50,0,0,0,0,0,0,0,1,0,0
5561,6520,0,30,1,0,0,0,15,1,1,0,1,1
5562,6522,1,46,0,0,0,0,0,0,1,0,0,0
5563,6523,1,43,0,0,0,0,0,1,1,0,0,0
5564,6524,1,24,0,0,0,0,0,1,1,0,0,0
5565,6525,1,34,1,0,0,0,10,0,1,0,1,1
5566,6527,1,26,0,0,0,0,2,0,1,0,0,0
5567,6528,1,31,0,0,0,0,0,0,1,0,0,0
5568,6529,1,23,1,0,0,3,1,1,1,0,0,1
5569,6530,1,39,1,0,0,0,0,0,1,0,0,0
5570,6531,1,50,1,0,0,0,4,1,1,0,0,0
5571,6532,0,22,1,0,0,0,0,0,0,1,1,0
5572,6533,0,25,1,0,0,0,0,0,0,1,0,0
5573,6534,0,21,1,0,1,0,2,0,1,0,1,1
5574,6535,1,20,0,0,0,0,1,0,1,0,0,1
5575,6536,1,54,1,0,0,0,12,1,0,1,1,1
5576,6537,0,27,1,0,0,0,2,1,1,0,1,1
5577,6538,1,45,0,0,0,0,5,1,1,0,1,0
5578,6539,1,34,1,3,1,0,13,1,1,0,1,1
5579,6540,0,55,0,0,0,0,0,0,1,0,0,0
5580,6541,1,24,1,0,0,0,0,0,0,1,0,0
5581,6542,1,20,1,0,0,1,0,1,1,0,1,1
5582,6543,1,37,1,0,0,0,5,1,0,1,1,0
5583,6544,0,34,0,0,0,0,1,0,0,1,0,0
5584,6545,0,41,1,0,0,0,2,1,1,0,1,0
5585,6546,1,21,1,0,0,0,1,1,1,0,1,1
5586,6547,1,22,1,0,0,0,3,1,1,0,0,1
5587,6548,1,24,1,0,0,0,0,0,1,0,1,0
5588,6549,1,42,0,0,0,0,8,0,1,0,0,0
5589,6550,0,23,1,0,0,0,0,1,0,1,0,0
5590,6553,1,20,0,0,0,0,0,0,0,1,0,0
5591,6554,0,44,0,0,0,0,0,1,1,0,0,0
5592,6555,1,20,1,0,0,0,0,0,0,1,0,1
5593,6556,1,27,1,0,0,0,5,0,0,1,1,1
5594,6557,1,20,0,0,0,0,0,1,0,1,1,1
5595,6558,1,20,1,0,0,0,0,0,1,0,1,1
5596,6559,1,28,0,0,0,0,1,1,1,0,0,0
5597,6560,1,29,1,0,0,0,9,1,1,0,1,1
5598,6561,1,21,1,0,0,0,0,1,1,0,1,1
5599,6563,0,24,1,0,0,0,2,1,1,0,1,1
5600,6566,1,21,0,0,0,0,0,1,1,0,0,1
5601,6567,0,24,1,0,0,0,0,0,1,0,1,0
5602,6568,1,23,1,0,1,0,3,1,1,0,1,1
