,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_F,c_charge_degree_M,score_text_High,score_text_Low,score_text_Medium,two_year_recid
5949,1,37,0,0,0,0,2,1,0,0,1,0,1
5950,1,20,0,0,0,0,0,1,0,0,1,0,0
5952,1,26,0,0,0,0,2,1,0,0,0,1,0
5953,1,34,1,0,0,0,12,1,0,1,0,0,1
5954,1,59,0,0,0,0,2,0,1,0,1,0,1
5956,1,37,0,0,0,0,2,0,1,0,1,0,0
5957,1,38,0,0,0,0,0,1,0,0,1,0,1
5958,1,45,0,0,0,0,1,1,0,0,1,0,1
5959,1,22,1,0,0,0,1,1,0,1,0,0,0
5960,1,24,1,0,0,1,3,1,0,1,0,0,1
5961,1,25,1,0,0,0,5,1,0,0,0,1,0
5962,1,24,1,0,0,0,6,1,0,0,0,1,1
5964,1,20,1,0,0,0,1,0,1,0,1,0,1
5966,0,32,0,0,0,0,2,1,0,0,1,0,1
5968,1,49,1,0,0,0,3,1,0,1,0,0,1
5970,1,31,0,0,0,0,11,1,0,0,0,1,1
5971,1,58,0,0,0,0,7,1,0,0,0,1,1
5972,1,50,0,0,0,0,2,0,1,0,1,0,0
5973,1,26,1,0,1,1,11,1,0,0,0,1,1
5974,1,20,1,1,0,0,1,1,0,0,0,1,0
5976,1,51,0,0,0,0,1,0,1,0,1,0,1
5977,1,30,1,0,0,0,2,0,1,0,1,0,0
5978,1,39,0,0,0,0,0,0,1,0,1,0,0
5980,1,26,1,0,0,0,2,1,0,0,0,1,0
5982,1,20,0,0,0,0,0,0,1,0,0,1,0
5984,0,26,0,0,0,0,0,1,0,0,0,1,0
5985,1,26,1,0,0,0,5,1,0,0,1,0,0
5986,1,20,0,0,0,2,0,1,0,0,1,0,0
5987,1,28,1,0,0,0,0,1,0,0,1,0,1
5988,1,23,1,0,1,2,1,0,1,0,1,0,1
5989,0,21,1,0,0,0,0,0,1,0,0,1,0
5990,1,25,0,0,0,0,0,1,0,1,0,0,1
5991,1,30,0,0,0,0,0,1,0,0,1,0,0
5992,1,21,0,0,2,7,2,1,0,1,0,0,1
5993,1,20,0,1,0,0,1,1,0,0,0,1,1
5994,1,24,0,0,0,0,5,1,0,0,0,1,1
5995,1,35,1,0,0,0,22,1,0,1,0,0,1
5996,0,27,0,0,0,0,0,1,0,0,1,0,1
5997,1,50,0,0,0,0,2,1,0,0,1,0,1
5998,1,25,1,0,0,0,5,0,1,1,0,0,0
6000,1,31,1,1,1,1,12,0,1,1,0,0,1
6001,1,26,1,0,0,0,0,1,0,1,0,0,0
6002,1,22,1,0,0,0,0,1,0,0,1,0,0
6003,1,29,1,0,0,0,0,1,0,0,1,0,0
6004,1,33,0,0,0,0,2,1,0,0,1,0,1
6005,1,52,0,0,0,0,1,1,0,0,1,0,0
6006,1,37,0,0,0,0,0,0,1,0,1,0,1
6007,1,21,1,0,0,0,0,1,0,0,0,1,0
6008,1,21,0,0,0,0,1,1,0,1,0,0,0
6009,0,20,0,0,0,0,0,1,0,1,0,0,1
6010,1,43,0,0,0,0,1,0,1,0,1,0,1
6011,1,30,0,0,0,0,1,1,0,0,1,0,1
6012,0,33,1,0,0,0,3,0,1,0,1,0,1
6013,1,24,1,0,0,0,3,1,0,0,0,1,0
6014,0,52,0,0,0,0,0,0,1,0,1,0,1
6015,0,30,1,0,0,0,11,1,0,0,0,1,1
6016,0,30,0,0,0,0,0,0,1,0,1,0,0
6017,1,47,1,0,0,0,13,1,0,0,1,0,1
6018,1,41,1,0,1,0,9,0,1,1,0,0,0
6019,1,21,0,1,0,0,4,1,0,1,0,0,1
6021,1,48,0,0,0,0,6,1,0,0,1,0,0
6022,1,52,1,0,0,0,2,1,0,1,0,0,1
6023,0,34,1,0,0,0,1,0,1,0,1,0,0
6024,1,35,0,0,0,0,0,1,0,0,1,0,1
6025,1,25,0,0,0,0,1,1,0,0,1,0,1
6027,1,24,1,0,0,1,1,1,0,0,1,0,1
6032,1,25,1,0,0,0,1,0,1,0,1,0,0
6033,1,34,1,0,1,0,20,1,0,1,0,0,1
6034,1,25,1,0,0,0,2,1,0,0,1,0,1
6035,1,24,0,1,0,0,4,1,0,0,0,1,1
6036,1,56,0,0,0,0,6,1,0,0,1,0,0
6037,1,23,1,0,0,0,0,1,0,0,1,0,0
6038,1,21,0,0,0,0,0,0,1,0,1,0,0
6039,1,66,0,0,0,0,0,0,1,0,1,0,0
6040,1,28,1,0,0,0,7,0,1,0,0,1,0
6041,1,29,0,0,0,0,0,0,1,0,1,0,0
6042,1,22,0,0,0,0,3,1,0,0,0,1,1
6043,1,39,0,0,0,0,0,1,0,0,1,0,0
6044,1,33,1,0,0,1,9,0,1,1,0,0,1
6045,1,29,0,0,0,0,2,1,0,0,1,0,1
6046,1,31,0,0,0,0,1,1,0,0,1,0,0
6047,1,22,1,0,0,0,0,0,1,1,0,0,0
6048,0,22,0,0,0,0,0,0,1,0,0,1,0
6049,1,35,0,0,0,2,3,1,0,0,1,0,0
6050,1,29,0,0,0,0,3,1,0,0,1,0,1
6053,1,56,0,0,0,0,1,1,0,0,1,0,0
6054,0,34,1,0,0,0,0,1,0,0,1,0,0
6055,1,23,1,0,0,0,1,1,0,0,1,0,1
6056,1,27,1,1,0,0,1,1,0,0,0,1,1
6057,1,43,0,0,0,0,2,1,0,0,1,0,0
6058,1,38,0,0,0,0,0,1,0,0,1,0,0
6059,1,39,0,0,0,0,3,1,0,0,1,0,0
6060,1,24,1,0,0,1,1,1,0,0,1,0,1
6061,1,26,1,0,0,0,2,0,1,0,1,0,0
6062,0,55,0,0,0,0,0,0,1,0,1,0,0
6063,1,35,1,0,0,0,1,1,0,0,0,1,1
6064,1,61,1,0,0,0,25,1,0,0,0,1,0
6065,1,33,0,0,0,0,0,0,1,0,1,0,0
6066,1,40,0,0,0,0,4,1,0,0,0,1,0
6067,1,33,1,0,0,0,3,1,0,0,1,0,0
6068,1,26,0,0,0,0,0,1,0,0,0,1,1
6069,1,32,0,0,1,0,15,1,0,1,0,0,1
6070,1,28,1,0,0,0,0,1,0,0,1,0,0
6071,1,45,0,0,0,0,0,0,1,0,1,0,0
6072,1,30,0,0,0,0,0,1,0,1,0,0,1
6073,0,57,0,0,0,0,4,1,0,0,1,0,0
6074,1,26,1,0,0,0,3,1,0,0,0,1,1
6075,1,35,1,0,0,0,1,1,0,1,0,0,0
6076,1,54,0,0,0,0,0,1,0,0,1,0,0
6077,0,29,1,0,0,0,0,1,0,0,0,1,0
6078,0,40,0,0,0,0,0,0,1,0,1,0,0
6079,1,28,0,0,0,0,1,1,0,0,1,0,1
6080,0,25,1,0,0,1,0,0,1,0,1,0,0
6081,1,44,1,0,0,0,3,0,1,0,0,1,0
6084,1,23,0,0,0,1,4,1,0,0,1,0,1
6085,1,29,1,0,0,0,0,1,0,0,1,0,0
6086,1,56,0,0,0,0,0,0,1,0,1,0,0
6087,0,27,1,0,0,0,0,0,1,0,1,0,0
6088,0,29,0,0,0,0,0,0,1,0,0,1,0
6089,0,34,0,0,0,0,4,0,1,0,1,0,0
6090,0,22,1,0,0,0,0,1,0,0,0,1,0
6091,1,40,0,0,0,0,5,1,0,0,1,0,1
6092,1,31,0,0,0,0,0,1,0,0,1,0,0
6093,1,47,1,0,0,0,3,1,0,0,1,0,0
6094,1,24,1,0,0,0,8,1,0,0,0,1,1
6096,1,39,1,0,0,0,4,1,0,1,0,0,0
6097,1,29,1,0,0,0,10,1,0,0,0,1,1
6098,1,30,0,0,0,0,2,1,0,0,1,0,0
6099,0,26,1,0,0,0,4,1,0,1,0,0,1
6100,1,61,1,0,0,0,2,0,1,1,0,0,0
6101,1,37,0,0,0,0,3,0,1,0,1,0,0
6102,1,38,0,0,0,0,1,1,0,0,1,0,1
6104,1,30,1,0,0,0,0,0,1,1,0,0,0
6105,1,20,1,0,0,1,0,0,1,0,0,1,1
6106,1,56,1,0,0,0,22,1,0,1,0,0,1
6107,0,50,0,0,0,0,3,1,0,0,1,0,1
6108,1,47,0,0,0,0,0,1,0,0,1,0,0
6111,1,30,1,0,0,0,10,1,0,0,0,1,1
6113,1,59,1,0,0,0,1,0,1,0,1,0,0
6114,1,20,1,1,0,0,1,1,0,1,0,0,1
6115,1,23,0,0,1,0,4,0,1,1,0,0,1
6116,0,28,0,0,0,0,2,1,0,0,0,1,1
6117,1,50,0,0,0,0,3,1,0,1,0,0,1
6118,1,35,0,0,0,0,3,0,1,0,0,1,1
6119,1,22,1,0,0,0,1,1,0,1,0,0,1
6120,0,41,0,0,0,0,0,1,0,0,1,0,0
6121,1,22,1,0,0,0,0,1,0,0,0,1,0
6123,1,61,1,0,0,0,8,1,0,0,1,0,1
6124,1,26,1,0,0,0,5,1,0,0,1,0,0
6125,1,44,0,0,0,0,1,1,0,0,0,1,0
6126,0,34,1,0,0,0,0,0,1,0,1,0,1
6127,1,29,0,0,0,0,1,1,0,0,1,0,1
6129,1,29,1,0,0,0,8,0,1,1,0,0,0
6130,1,48,1,0,0,0,5,1,0,0,1,0,1
6131,0,31,1,0,0,0,0,0,1,0,0,1,0
6132,1,21,0,0,0,0,2,1,0,0,0,1,0
6133,1,34,0,0,0,0,4,1,0,0,0,1,0
6134,1,54,1,0,0,0,21,1,0,0,0,1,0
6135,1,20,0,0,4,0,4,1,0,1,0,0,0
6136,1,31,0,0,0,0,1,1,0,0,1,0,1
6137,1,22,0,0,0,0,0,0,1,0,1,0,0
6138,1,36,1,0,0,0,6,0,1,0,1,0,0
6139,1,34,1,3,1,0,9,1,0,0,0,1,1
6142,1,50,1,0,0,0,15,0,1,1,0,0,0
6143,1,47,0,4,0,0,22,1,0,1,0,0,1
6144,0,49,0,0,0,0,0,0,1,0,1,0,0
6146,1,31,1,0,0,0,1,0,1,0,1,0,0
6147,1,49,1,0,0,0,10,1,0,0,1,0,1
6148,1,21,1,1,0,1,2,1,0,1,0,0,0
6149,0,26,1,0,0,0,5,1,0,0,0,1,1
6150,1,29,0,0,0,0,0,1,0,0,1,0,0
6151,1,61,0,0,0,0,0,1,0,0,1,0,0
6152,0,25,0,0,0,0,2,1,0,1,0,0,1
6154,1,38,0,0,0,0,5,1,0,0,1,0,0
6155,1,35,0,0,0,0,2,0,1,0,1,0,0
6157,1,55,0,0,0,0,8,1,0,0,1,0,1
6158,1,32,1,0,0,0,4,1,0,0,1,0,1
6159,1,29,0,0,0,0,1,1,0,0,1,0,0
6160,1,46,0,0,0,0,0,1,0,0,1,0,0
6161,1,53,0,0,0,0,1,0,1,0,0,1,0
6162,0,27,0,0,0,0,1,1,0,0,0,1,1
6163,1,29,0,0,0,0,4,1,0,1,0,0,0
6164,1,26,0,0,0,0,0,1,0,0,1,0,1
6165,1,23,1,0,0,0,3,0,1,0,1,0,1
6166,1,43,0,0,0,0,3,0,1,0,1,0,1
6167,1,24,0,0,0,0,1,0,1,0,1,0,0
6168,1,33,1,0,0,0,18,1,0,1,0,0,1
6169,1,32,1,0,0,0,1,0,1,0,0,1,1
6170,0,38,1,0,0,0,7,1,0,1,0,0,1
6171,1,40,1,0,0,0,20,1,0,0,0,1,0
6173,0,36,1,0,0,0,1,0,1,0,1,0,0
6174,1,34,1,0,0,0,16,1,0,1,0,0,1
6175,1,41,0,0,0,0,1,0,1,0,1,0,1
6176,1,57,0,0,0,0,7,1,0,0,1,0,0
6177,1,26,1,0,0,0,1,1,0,0,0,1,0
6179,1,45,1,0,0,0,0,1,0,0,1,0,1
6180,1,26,1,0,0,1,2,1,0,0,1,0,0
6181,0,48,0,0,0,0,0,1,0,0,1,0,0
6182,1,52,0,0,0,0,7,0,1,0,1,0,0
6183,1,22,0,0,0,0,2,1,0,0,1,0,1
6184,0,43,1,0,0,0,0,0,1,0,1,0,0
6186,1,24,0,0,0,0,3,1,0,0,0,1,0
6187,1,27,1,0,0,0,11,1,0,0,0,1,1
6188,1,23,0,0,1,0,2,1,0,1,0,0,0
6190,1,28,1,0,0,0,2,1,0,0,0,1,1
6191,1,21,1,0,0,0,0,1,0,0,0,1,0
6192,1,33,1,0,0,0,5,0,1,1,0,0,1
6193,1,25,1,0,0,0,1,1,0,1,0,0,1
6194,1,36,1,0,2,0,17,1,0,1,0,0,1
6195,0,25,0,0,0,0,0,1,0,0,0,1,0
6197,1,46,0,0,0,0,0,0,1,0,0,1,0
6198,0,24,1,0,0,0,0,1,0,0,0,1,0
6199,1,28,1,0,0,0,4,1,0,0,0,1,1
6200,1,28,1,0,0,1,12,0,1,0,0,1,1
6201,1,23,1,0,0,0,0,0,1,0,1,0,1
6202,1,24,0,0,0,0,0,0,1,0,1,0,0
6203,1,40,0,0,0,0,0,0,1,0,1,0,0
6204,1,36,0,0,0,0,1,0,1,0,1,0,0
6205,1,50,0,0,0,0,1,0,1,0,0,1,1
6207,1,24,0,0,0,0,0,0,1,0,1,0,0
6208,0,55,1,0,0,0,2,1,0,0,1,0,0
6209,1,22,1,0,0,0,0,1,0,0,0,1,1
6210,1,38,1,0,0,0,14,1,0,0,0,1,0
6211,1,31,1,0,0,0,1,1,0,0,1,0,0
6212,0,30,1,0,0,0,3,1,0,0,1,0,0
6214,1,37,1,0,0,0,16,1,0,1,0,0,1
6215,0,41,0,0,0,0,1,0,1,0,1,0,0
6216,1,20,1,0,0,0,0,1,0,0,0,1,1
6217,1,21,0,0,0,0,0,0,1,0,1,0,1
6218,1,22,0,0,0,0,1,0,1,0,0,1,0
6219,1,38,1,0,0,0,7,0,1,0,0,1,0
6220,1,31,1,0,0,0,0,1,0,0,0,1,0
6221,1,28,0,0,0,0,0,1,0,0,0,1,0
6222,1,21,0,0,1,0,2,1,0,0,0,1,1
6223,1,39,1,0,0,0,1,1,0,1,0,0,0
6224,1,34,1,0,0,0,22,1,0,0,0,1,1
6226,1,45,0,0,0,0,0,0,1,0,1,0,0
6228,1,24,1,0,0,0,0,0,1,1,0,0,1
6229,1,27,1,0,0,0,9,1,0,0,0,1,1
6230,1,30,0,0,0,0,0,1,0,0,1,0,0
6232,1,43,1,0,0,0,2,1,0,0,1,0,0
6233,1,26,1,0,0,0,1,1,0,0,1,0,0
6234,1,32,1,0,3,0,7,1,0,0,1,0,0
6235,0,57,0,0,0,0,2,1,0,0,1,0,0
6236,0,40,0,0,0,0,0,0,1,0,1,0,0
6237,1,33,0,0,0,0,6,1,0,0,0,1,1
6238,1,30,1,0,0,0,2,1,0,0,0,1,1
6239,1,29,0,0,0,0,1,0,1,1,0,0,0
6241,1,36,1,0,0,0,2,0,1,0,1,0,0
6243,1,35,1,0,0,0,6,1,0,1,0,0,1
6244,1,49,0,0,0,0,0,0,1,0,1,0,0
6245,1,26,0,0,0,0,5,1,0,1,0,0,1
6246,1,21,1,0,1,0,2,1,0,0,0,1,1
6247,1,49,1,0,0,0,29,1,0,0,0,1,1
6249,0,37,1,0,0,0,23,0,1,1,0,0,1
6250,1,33,0,0,0,0,0,0,1,0,1,0,0
6253,1,29,1,0,0,0,3,1,0,0,1,0,1
6254,1,25,1,0,0,1,1,1,0,0,0,1,1
6255,1,20,1,0,0,0,2,1,0,1,0,0,1
6257,1,55,1,0,0,0,5,1,0,0,1,0,0
6258,1,26,0,0,0,0,0,0,1,0,1,0,0
6259,0,52,0,0,0,0,6,1,0,0,1,0,0
6260,1,52,1,0,0,0,16,1,0,1,0,0,1
6261,1,27,0,0,0,0,1,1,0,0,0,1,1
6262,1,60,0,0,0,0,2,0,1,0,1,0,0
6263,1,44,0,0,0,0,0,0,1,0,1,0,0
6264,1,30,0,0,0,0,1,1,0,0,1,0,0
6265,0,25,1,0,0,0,2,0,1,0,1,0,0
6266,0,20,0,0,0,0,4,1,0,1,0,0,1
6267,1,28,0,0,0,0,3,1,0,0,0,1,1
6269,1,22,0,0,0,0,1,1,0,0,0,1,0
6270,1,24,0,0,0,0,1,1,0,1,0,0,1
6271,0,28,1,0,0,0,0,1,0,0,1,0,0
6272,1,35,1,0,0,0,10,1,0,0,0,1,1
6273,1,30,0,0,0,0,0,0,1,0,1,0,0
6274,1,22,1,0,0,2,0,1,0,0,1,0,1
6275,1,39,1,0,0,0,9,1,0,0,0,1,0
6276,0,46,0,0,0,0,1,1,0,0,1,0,0
6277,1,47,0,0,0,0,3,0,1,0,1,0,0
6278,1,26,1,0,0,0,5,0,1,0,0,1,0
6280,0,23,1,0,0,0,0,1,0,0,1,0,0
6281,0,52,1,0,0,0,0,1,0,0,0,1,1
6282,0,22,1,0,0,5,0,0,1,0,0,1,1
6283,1,54,0,0,0,0,0,1,0,0,1,0,0
6284,1,50,1,0,0,0,2,0,1,0,0,1,0
6285,1,20,1,0,0,4,2,1,0,0,0,1,1
6286,1,25,0,0,0,0,1,1,0,0,1,0,0
6287,0,46,0,0,0,0,0,1,0,0,1,0,0
6289,1,22,0,0,0,0,0,0,1,0,1,0,0
6290,1,38,0,1,0,0,10,1,0,0,1,0,1
6291,0,36,0,0,0,0,9,1,0,0,1,0,1
6292,0,34,1,0,0,0,5,1,0,0,1,0,1
6293,1,18,1,5,0,2,4,1,0,0,0,1,1
6294,0,26,0,0,0,0,3,1,0,0,0,1,1
6295,0,23,0,0,0,0,0,1,0,0,0,1,0
6296,0,32,0,0,0,1,8,0,1,0,0,1,1
6297,1,44,0,0,0,0,1,0,1,0,1,0,1
6298,1,53,0,0,0,0,9,1,0,0,1,0,1
6300,1,27,1,0,0,0,4,1,0,0,1,0,1
6301,1,25,0,0,0,0,2,1,0,0,0,1,0
6303,1,19,0,0,1,3,1,1,0,1,0,0,1
6304,1,53,0,0,0,0,0,1,0,0,1,0,0
6305,1,39,1,0,0,0,0,0,1,0,1,0,0
6306,1,37,0,0,0,0,2,1,0,0,1,0,1
6307,1,27,1,1,0,0,6,1,0,1,0,0,1
6309,0,21,1,0,0,0,2,1,0,1,0,0,1
6310,0,24,1,0,0,0,7,1,0,1,0,0,0
6311,1,33,0,0,0,0,0,0,1,0,1,0,0
6312,0,24,0,0,0,4,1,0,1,0,1,0,0
6313,1,46,0,0,0,0,1,1,0,0,1,0,0
6314,1,32,0,0,0,0,7,1,0,0,0,1,0
6315,1,24,0,0,0,0,2,1,0,0,1,0,0
6316,0,38,0,0,0,0,0,1,0,0,1,0,0
6317,1,30,1,0,2,2,13,1,0,1,0,0,1
6318,1,26,1,0,2,2,27,0,1,1,0,0,1
6319,1,57,0,0,0,0,2,1,0,0,1,0,0
6320,1,43,0,0,0,0,0,1,0,0,1,0,0
6321,1,22,1,0,0,0,0,0,1,0,0,1,0
6323,0,28,1,0,0,0,9,0,1,1,0,0,1
6324,1,51,0,0,0,0,3,1,0,0,1,0,0
6325,1,41,0,0,0,0,3,1,0,0,1,0,0
6326,1,24,0,0,0,0,1,1,0,0,0,1,0
6327,1,48,1,0,0,0,3,1,0,0,1,0,1
6328,1,26,0,0,0,0,0,0,1,0,1,0,1
6329,1,31,1,0,0,0,6,1,0,0,1,0,1
6330,1,27,1,1,2,1,6,0,1,1,0,0,0
6331,1,25,1,0,0,0,0,0,1,0,1,0,0
6332,1,56,0,0,0,0,3,0,1,0,1,0,0
6333,0,29,1,0,0,0,1,0,1,0,1,0,0
6334,0,30,0,0,0,0,3,1,0,0,1,0,1
6335,1,21,1,0,0,0,0,1,0,1,0,0,0
6336,1,22,0,0,0,0,1,1,0,0,1,0,1
6337,0,28,1,0,0,0,0,0,1,0,1,0,0
6338,1,35,1,0,0,0,2,1,0,0,1,0,0
6339,1,23,0,0,0,0,0,1,0,0,1,0,0
6340,1,48,1,0,0,0,4,1,0,1,0,0,0
6341,1,22,0,0,1,2,4,0,1,1,0,0,1
6342,1,37,1,0,0,0,2,1,0,1,0,0,0
6343,1,33,1,0,0,0,0,1,0,0,1,0,0
6344,1,23,1,0,0,1,5,1,0,0,0,1,1
6345,1,22,1,0,0,1,0,0,1,0,0,1,1
6346,1,24,1,0,0,0,0,1,0,0,1,0,0
6347,1,44,1,0,0,0,2,0,1,0,0,1,0
6349,0,26,1,0,0,0,0,0,1,0,1,0,0
6350,1,29,1,0,0,0,2,1,0,0,0,1,0
6351,1,26,0,0,0,1,0,1,0,0,1,0,0
6352,1,30,0,0,0,0,1,0,1,0,1,0,0
6353,1,23,1,0,0,0,1,1,0,0,0,1,1
6354,1,42,0,0,0,0,1,1,0,0,1,0,0
6355,0,28,1,0,0,0,0,1,0,0,1,0,1
6356,1,20,1,0,0,0,0,1,0,0,1,0,0
6357,0,24,0,0,2,0,7,0,1,0,0,1,0
6358,0,36,0,0,1,0,6,1,0,0,0,1,1
6359,1,37,1,0,0,0,6,1,0,0,1,0,1
6360,0,21,1,0,0,0,1,1,0,1,0,0,0
6361,1,27,1,0,0,0,8,1,0,0,0,1,1
6362,1,26,1,0,0,0,2,1,0,0,1,0,1
6363,1,42,0,0,0,0,0,0,1,0,1,0,0
6364,1,23,1,0,0,0,8,1,0,1,0,0,1
6366,0,55,0,0,0,0,0,0,1,0,1,0,0
6368,1,24,0,0,0,0,1,1,0,0,0,1,1
6369,1,23,1,0,0,0,0,0,1,0,1,0,0
6370,0,64,1,0,0,0,0,1,0,0,1,0,0
6371,1,48,0,0,0,0,0,0,1,0,1,0,0
6373,0,39,1,0,0,0,0,1,0,0,0,1,1
6374,1,30,0,0,0,0,0,0,1,0,1,0,0
6375,0,22,1,0,0,0,1,0,1,0,1,0,0
6376,1,20,1,0,0,0,2,1,0,0,0,1,1
6377,1,21,1,0,0,0,0,1,0,0,1,0,1
6378,1,24,0,0,0,0,0,1,0,0,1,0,0
6381,1,30,1,0,0,0,3,0,1,0,0,1,0
6382,1,51,1,0,0,0,12,1,0,1,0,0,1
6384,1,21,1,1,0,2,1,1,0,1,0,0,1
6385,1,31,1,0,0,0,1,1,0,1,0,0,0
6386,1,23,1,0,0,0,2,0,1,0,0,1,1
6387,1,23,0,0,0,0,0,0,1,0,0,1,0
6388,1,32,1,0,0,0,4,1,0,0,1,0,1
6389,1,28,1,0,0,0,11,1,0,0,0,1,1
6391,1,24,1,0,0,1,0,1,0,0,1,0,0
6392,0,19,1,0,0,0,1,1,0,0,1,0,1
6393,1,31,0,0,0,0,1,0,1,0,1,0,0
6394,1,29,1,0,0,0,3,1,0,0,1,0,1
6395,1,41,1,0,0,0,6,1,0,0,0,1,1
6396,1,28,1,0,0,0,4,0,1,0,1,0,1
6397,1,29,0,0,0,0,6,1,0,0,1,0,1
6398,1,49,0,0,0,0,0,1,0,0,0,1,0
6399,1,42,0,0,0,0,0,0,1,0,1,0,0
6400,1,38,1,0,0,0,4,0,1,0,1,0,0
6401,1,22,1,0,0,1,3,1,0,0,0,1,1
6402,1,46,0,0,0,0,0,0,1,0,1,0,1
6404,1,38,1,0,0,0,0,1,0,0,1,0,1
6405,1,36,1,0,0,0,0,1,0,0,0,1,0
6407,1,22,0,0,0,0,6,1,0,1,0,0,1
6408,1,29,1,0,0,0,11,0,1,1,0,0,0
6410,1,39,1,0,0,0,2,0,1,0,1,0,0
6411,1,47,0,0,0,0,0,0,1,0,1,0,0
6412,1,26,1,0,0,0,7,1,0,1,0,0,1
6413,0,21,1,0,0,0,0,1,0,0,0,1,1
6415,1,63,1,0,0,0,2,0,1,0,1,0,0
6416,1,27,1,0,0,0,2,1,0,0,1,0,1
6417,1,55,0,0,0,0,27,0,1,0,0,1,0
6420,1,54,0,0,0,0,2,0,1,0,1,0,1
6423,1,26,0,0,0,0,0,1,0,0,0,1,1
6424,1,37,0,0,0,0,1,0,1,0,1,0,0
6426,1,34,1,0,0,0,0,1,0,0,1,0,0
6427,0,48,0,0,0,0,4,1,0,0,1,0,1
6428,1,25,1,1,1,0,2,1,0,0,0,1,1
6429,1,57,0,0,0,0,0,1,0,0,1,0,0
6431,1,21,0,0,0,0,0,1,0,0,1,0,1
6432,1,32,1,0,0,1,8,1,0,1,0,0,0
6433,0,25,1,0,0,0,5,1,0,1,0,0,1
6435,0,33,1,0,0,0,2,1,0,0,1,0,1
6436,1,26,1,0,0,0,2,1,0,0,0,1,1
6438,1,29,1,0,0,0,2,0,1,0,1,0,0
6439,1,28,0,0,0,0,6,0,1,0,1,0,1
6440,1,53,1,0,0,0,20,1,0,0,0,1,0
6441,1,57,0,0,0,0,1,0,1,0,1,0,0
6443,1,27,0,0,0,0,0,1,0,0,1,0,0
6444,1,48,0,0,0,0,0,1,0,0,1,0,0
6445,1,29,0,0,0,0,0,0,1,0,1,0,1
6446,1,25,0,0,0,0,1,0,1,0,1,0,1
6447,1,67,0,0,0,0,0,1,0,0,1,0,0
6448,1,29,1,0,0,1,2,0,1,0,0,1,0
6449,0,53,1,0,0,0,3,1,0,0,1,0,0
6451,1,49,1,0,0,0,0,1,0,0,1,0,0
6452,0,44,0,0,0,0,0,0,1,0,1,0,0
6453,0,55,0,0,0,0,0,1,0,0,1,0,0
6454,1,26,1,1,0,0,10,1,0,1,0,0,1
6456,1,46,1,0,0,0,0,0,1,0,1,0,0
6457,1,30,0,0,0,0,1,1,0,0,1,0,1
6458,0,48,1,0,0,0,0,1,0,0,0,1,1
6459,1,77,1,0,0,0,1,0,1,0,1,0,1
6460,1,21,1,0,2,2,2,1,0,1,0,0,1
6462,1,54,1,0,0,0,4,1,0,0,1,0,1
6463,1,54,0,0,0,0,3,1,0,0,1,0,0
6464,1,26,1,0,0,0,15,1,0,1,0,0,0
6465,1,23,1,0,1,1,8,1,0,1,0,0,1
6467,1,39,0,0,0,0,2,1,0,0,1,0,0
6468,1,35,0,0,0,0,13,1,0,0,0,1,0
6469,1,29,1,0,0,0,1,0,1,0,1,0,1
6470,1,30,1,1,0,0,9,0,1,0,1,0,1
6471,1,41,1,0,0,0,6,1,0,0,1,0,0
6472,1,32,1,0,0,0,1,0,1,1,0,0,0
6473,1,48,1,0,0,0,12,0,1,0,0,1,0
6475,1,52,1,0,0,0,0,0,1,0,0,1,1
6476,1,31,1,0,1,0,3,1,0,0,1,0,1
6477,1,22,0,0,0,3,1,1,0,0,0,1,1
6479,0,46,0,0,0,0,0,0,1,0,1,0,0
6481,1,29,1,0,0,0,7,1,0,0,1,0,1
6482,0,22,1,0,0,0,0,1,0,0,0,1,0
6484,1,39,1,0,0,0,8,1,0,0,1,0,0
6485,1,35,1,0,0,0,9,1,0,0,0,1,0
6486,1,26,1,0,0,0,1,0,1,0,1,0,0
6487,1,27,1,0,0,0,1,1,0,0,1,0,0
6488,1,27,1,0,0,0,5,1,0,1,0,0,1
6489,0,34,0,0,0,0,10,1,0,1,0,0,1
6493,0,32,1,0,0,0,0,0,1,0,1,0,1
6495,1,25,1,0,0,1,5,1,0,1,0,0,1
6496,1,22,0,0,0,1,2,0,1,0,0,1,1
6498,1,52,1,0,0,0,7,1,0,1,0,0,1
6499,1,21,1,0,0,0,2,1,0,1,0,0,1
6500,1,28,1,0,1,0,11,1,0,1,0,0,1
6502,1,26,0,0,0,0,0,1,0,0,0,1,0
6503,1,23,0,0,1,0,4,0,1,0,1,0,1
6505,1,31,1,0,0,0,1,0,1,0,1,0,0
6506,1,34,0,0,0,0,1,0,1,0,0,1,0
6507,1,32,1,0,0,0,0,0,1,0,1,0,0
6508,0,50,0,0,0,0,0,0,1,0,1,0,1
6509,1,27,1,0,0,0,1,0,1,0,0,1,0
6510,0,26,1,0,1,0,4,1,0,0,1,0,0
6511,1,27,1,1,0,0,4,1,0,0,0,1,1
6512,1,29,0,0,0,0,0,1,0,0,1,0,1
6514,1,58,1,0,0,0,0,0,1,0,1,0,0
6515,1,27,1,2,0,0,14,1,0,1,0,0,1
6516,1,28,1,0,0,0,5,1,0,0,0,1,1
6517,1,24,1,0,5,1,15,1,0,1,0,0,1
6519,1,50,0,0,0,0,0,0,1,0,1,0,0
6520,0,30,1,0,0,0,15,1,0,1,0,0,1
6522,1,46,0,0,0,0,0,1,0,0,1,0,0
